date,close
28-Jul-17,0.602816
14-Jul-17,0.726906
11-Jul-17,0.747292
02-Apr-17,0.727972
02-Apr-17,0.749501
27-Mar-17,0.747344
12-Mar-17,0.638541
12-Mar-17,0.747657
12-Mar-17,0.747657
11-Mar-17,0.782904
11-Mar-17,0.749255
11-Mar-17,0.749255
25-Feb-17,0.749273
19-Feb-17,0.749255
14-Feb-17,0.639631
11-Feb-17,0.776324
11-Feb-17,0.769671
05-Feb-17,0.747846
05-Feb-17,0.738472
24-Dec-16,0.733434
24-Dec-16,0.747846
23-Dec-16,0.746837
23-Dec-16,0.747881
23-Dec-16,0.746837
23-Dec-16,0.746837
29-Nov-16,0.746837
28-Nov-16,0.746837
09-Oct-16,0.746837
08-Oct-16,0.749477
19-Sep-16,0.746837
11-Sep-16,0.746792
24-Jul-16,0.602505
18-Jun-16,0.746646
18-Jun-16,0.746837
17-Jun-16,0.746837
30-May-16,0.951434
30-May-16,0.747289
17-May-16,0.746837
17-May-16,0.77682
25-Mar-16,0.747145
29-Dec-15,0.747736
17-Dec-15,0.748077
03-Dec-15,0.7463
16-Nov-15,0.747395
23-Oct-15,0.746527
20-Oct-15,0.746643
27-Jul-15,0.759267
27-Jul-15,0.746527
15-Apr-15,0.746527
15-Apr-15,0.747693
09-Feb-15,0.746527
09-Feb-15,0.746527
14-Jan-15,0.746527
01-Dec-14,0.785211
16-Aug-14,0.747765
21-Jul-14,0.849829
21-Jun-14,0.748069
21-Jun-14,0.750729
08-Jun-14,0.746647
05-Jun-14,0.746647
31-May-14,0.746647
31-May-14,0.799753
31-May-14,0.745901
18-May-14,0.746763
18-May-14,0.747779
18-May-14,0.753719
18-May-14,0.749028
18-May-14,0.746575
12-May-14,0.380399
10-May-14,0.746396
10-May-14,0.746396
09-May-14,0.746396
09-May-14,0.749004
09-May-14,0.748079
02-May-14,0.749004
02-May-14,0.746846
02-May-14,0.747452
10-Apr-14,0.746539
09-Apr-14,0.746539
10-Mar-14,0.746539
15-Jan-14,0.746539
06-Jan-14,0.746539
22-Sep-13,0.746539
21-Sep-13,0.748067
18-Aug-13,0.746539
29-Jul-13,0.746539
20-Jun-13,0.746539
07-Jun-13,0.746539
07-Jun-13,0.746035
09-May-13,0.74652
04-May-13,0.750532
04-May-13,0.746648
13-Mar-13,0.747327
22-Dec-12,0.747327
07-Dec-12,0.747327
26-Nov-12,0.747327
26-Nov-12,0.747327
23-Nov-12,0.747327
23-Nov-12,0.746309
23-Nov-12,0.852624
12-Nov-12,0.746189
12-Nov-12,0.747157
04-Nov-12,0.748443
06-Oct-12,0.745866
06-Oct-12,0.747084
01-Oct-12,0.746189
14-Aug-12,0.739831
06-Aug-12,0.746189
30-Jul-12,0.747195
05-Jul-12,0.722102
05-Jul-12,0.901477
05-Jul-12,0.746189
02-Jul-12,0.747866
07-Jun-12,0.747866
13-Apr-12,0.747866
05-Apr-12,0.747866
03-Apr-12,0.746919
29-Jan-12,0.746932
29-Jan-12,0.747382
07-Jan-12,0.749128
06-Jan-12,0.746932
06-Jan-12,0.746932
06-Jan-12,0.747144
06-Jan-12,0.754723
06-Jan-12,0.74783
06-Jan-12,0.74783
02-Jan-12,0.74783
12-Dec-11,0.74783
27-Nov-11,0.74655
06-Nov-11,0.747848
06-Nov-11,0.746689
25-Oct-11,0.74801
14-Sep-11,0.746868
28-Aug-11,0.747044
28-Aug-11,0.74942
28-Aug-11,0.74702
28-Aug-11,0.748354
27-Jul-11,0.74694
27-Jul-11,0.74809
18-Jul-11,0.749775
27-Jun-11,0.747038
27-Jun-11,0.747679
27-Jun-11,0.746949
05-Dec-10,0.747038
05-Dec-10,0.744885
19-Oct-10,0.747038
10-Oct-10,0.74829
10-Oct-10,0.678023
27-Aug-10,0.747817
27-Aug-10,0.748314
22-Aug-10,0.747809
22-Aug-10,0.746853
22-Aug-10,0.754107
22-Aug-10,0.737118
22-Aug-10,0.74364
22-Aug-10,0.736883
28-Apr-10,0.746695
10-Apr-10,0.746695
10-Apr-10,0.747555
14-Mar-10,0.746914
02-Dec-09,0.747177
12-Nov-08,0.747178
14-Apr-08,0.747177
21-Sep-07,0.747177
06-Sep-07,0.747177
24-Jul-07,0.74742
02-Jan-07,0.74742
10-May-06,0.74742
10-May-06,0.748326
26-Feb-06,0.747212
15-Nov-05,0.74742
23-Oct-05,0.747228
23-Oct-05,0.74742
20-Jul-05,0.864505
30-Jun-05,0.746577
12-Mar-05,0.746577
14-Jan-05,0.746577
