date,close
26-Feb-17,0.748243
26-Feb-17,0.748145
06-Jan-17,0.748133
10-Oct-16,0.746875
02-Apr-16,0.746875
09-Feb-15,0.748565
21-Jul-14,0.746875
21-Jun-14,0.746875
21-Jun-14,0.746875
05-Jun-14,0.746875
08-Apr-14,0.746875
13-Feb-14,0.746875
22-Dec-13,0.746875
17-Nov-13,0.747188
03-Aug-12,0.747137
03-Aug-12,0.747137
03-Aug-12,0.735073
03-Aug-12,0.831401
30-Jul-12,0.747137
03-Mar-10,0.747137
09-Dec-09,0.747137
17-Dec-08,0.747137
17-Dec-08,0.747847
25-Nov-08,0.748273
22-Nov-08,0.745809
22-Nov-08,0.745809
26-Nov-07,0.74682
06-Sep-07,0.74682
16-Mar-06,0.74682
24-Jan-05,0.74682
21-Jan-05,0.747227
21-Jan-05,0.747779
