date,close
16-Jun-17,0.728715
20-Apr-17,0.818005
20-Apr-17,0.748498
17-Mar-17,0.751401
17-Mar-17,0.748705
03-Mar-17,0.855086
28-Feb-17,0.74654
23-Feb-17,0.78903
20-Feb-17,0.746147
14-Dec-16,0.747502
15-Nov-16,0.747751
10-Oct-16,0.747793
09-Oct-16,0.747571
08-Oct-16,0.898047
30-Aug-16,0.787525
27-May-16,0.747793
25-May-16,0.710874
13-May-16,0.757984
04-May-16,0.747391
02-Apr-16,0.747381
01-Mar-16,0.737408
01-Mar-16,0.754006
01-Mar-16,0.758789
01-Mar-16,0.74676
08-Nov-15,0.74732
08-Nov-15,0.751027
28-Oct-15,0.757071
03-Apr-15,0.746903
09-Feb-15,0.765294
21-Jul-14,0.74653
21-Jul-14,0.772541
06-Jul-14,0.746903
06-Jul-14,0.535593
28-Jun-14,0.690548
21-Jun-14,0.759486
21-Jun-14,0.814574
21-Jun-14,0.772158
05-Jun-14,0.572733
05-Jun-14,0.728027
30-May-14,0.748426
01-May-14,0.747033
08-Apr-14,0.700044
08-Apr-14,0.747033
25-Mar-14,0.747033
25-Mar-14,0.747148
10-Jan-14,0.304679
25-Dec-13,0.74726
13-Dec-13,0.747309
09-Dec-13,0.747613
15-Oct-13,0.747368
15-Oct-13,0.750359
15-Oct-13,0.761177
15-Oct-13,0.807538
15-Oct-13,0.748629
13-Aug-13,0.741393
24-May-13,0.788836
24-May-13,0.764828
21-May-13,0.762321
21-May-13,0.750033
21-May-13,0.746039
07-Mar-13,0.749387
21-Dec-12,0.748022
12-Oct-12,0.748022
27-Aug-12,0.747613
10-Aug-12,0.613685
02-Aug-12,0.747613
30-Jul-12,0.747613
03-Apr-12,0.747613
20-Nov-11,0.747613
20-Nov-11,0.754122
20-Nov-11,0.753672
22-Oct-11,0.787141
22-Oct-11,0.758658
19-Oct-11,0.749514
19-Oct-11,0.750622
17-Jun-11,0.747443
17-Jun-11,0.747443
20-May-11,0.747443
03-May-11,0.747443
06-Apr-11,0.753252
20-Nov-10,0.748291
15-Nov-10,0.746949
15-Nov-10,0.816589
18-Oct-10,0.765752
24-Jul-10,0.79587
15-Dec-09,0.679568
09-Dec-09,0.746723
04-Oct-09,0.746771
03-Aug-09,0.840878
23-Feb-09,0.746723
18-Dec-08,0.747987
11-Dec-08,0.750216
09-Nov-08,0.747554
15-Oct-08,0.772034
14-Oct-08,0.747622
24-Aug-08,0.747542
02-Aug-08,0.813323
24-Jul-08,0.748731
24-Jul-08,0.747202
23-Jul-08,0.747523
23-Jul-08,0.747026
20-Jun-08,0.747521
24-Dec-07,0.747324
26-Nov-07,0.747977
06-Sep-07,0.748255
10-Apr-07,0.747977
10-Apr-07,0.752217
10-Apr-07,0.748068
10-Mar-07,0.747977
05-Mar-07,0.945595
01-Mar-07,0.747492
01-Mar-07,0.747284
01-Mar-07,0.747518
01-Mar-07,0.499982
08-Jul-06,0.747676
08-Jul-06,0.748108
26-Feb-06,0.747676
17-Feb-06,0.747676
05-Feb-06,0.748904
11-Nov-05,0.751252
25-Oct-05,0.748463
25-Sep-05,0.747876
20-Jul-05,0.747676
04-Apr-05,0.748067
21-Jan-05,0.748295
21-Jan-05,0.74964
21-Jan-05,0.747147
