date,close
26-Feb-17,0.748693
25-Feb-17,0.736765
04-Jan-17,0.748528
31-Dec-16,0.748551
30-Dec-16,0.648114
27-Sep-16,0.747517
03-Sep-16,0.73357
25-Aug-16,0.748022
27-Jul-16,0.747562
25-Jul-16,0.747557
17-Jun-16,0.747557
28-Apr-16,0.747557
09-Dec-15,0.74735
08-Dec-15,0.747557
03-Dec-15,0.747557
21-Nov-15,0.747557
17-Nov-15,0.766919
15-Nov-15,0.747927
15-Nov-15,0.777968
09-Nov-15,0.895821
09-Nov-15,0.80977
09-Nov-15,0.747999
08-Nov-15,0.747626
08-Nov-15,0.747626
13-Oct-15,0.747626
20-Sep-15,0.747626
20-Sep-15,0.814319
20-Sep-15,0.747643
19-Sep-15,0.728901
18-Sep-15,0.747141
18-Sep-15,0.747141
17-Sep-15,0.74903
06-Sep-15,0.748896
16-Aug-15,0.74903
16-Aug-15,0.74903
14-Jul-15,0.896197
29-Jun-15,0.749928
29-Jun-15,0.737425
13-Jun-15,0.618392
20-Feb-15,0.786602
09-Feb-15,0.753167
27-Jan-15,0.74903
14-Jan-15,0.748823
26-Dec-14,0.681065
22-Dec-14,0.74903
08-Dec-14,0.74903
13-Aug-14,0.75115
29-Jun-14,0.74903
21-Jun-14,0.748009
20-Jun-14,0.748009
17-Jun-14,0.752342
05-Jun-14,0.754984
05-Jun-14,0.74768
04-Jun-14,0.735868
19-May-14,0.747263
18-May-14,0.747263
16-May-14,0.740701
13-Apr-14,0.748113
08-Apr-14,0.748113
01-Apr-14,0.754686
31-Mar-14,0.669905
23-Mar-14,0.748039
23-Mar-14,0.747062
23-Mar-14,0.746493
12-Mar-14,0.68396
12-Mar-14,0.739861
03-Mar-14,0.747105
01-Mar-14,0.746721
01-Mar-14,0.747248
01-Mar-14,0.747248
01-Mar-14,0.745526
01-Mar-14,0.748195
01-Mar-14,0.746159
01-Mar-14,0.747591
01-Mar-14,0.749667
01-Mar-14,0.747659
28-Feb-14,0.74724
28-Feb-14,0.749189
28-Feb-14,0.6168
28-Feb-14,0.763051
28-Feb-14,0.747085
28-Feb-14,0.786593
28-Feb-14,0.747435
28-Feb-14,0.859515
28-Feb-14,0.748013
27-Feb-14,0.750428
27-Feb-14,0.747002
27-Feb-14,0.751421
27-Feb-14,0.749418
26-Feb-14,0.746877
26-Feb-14,0.746877
26-Feb-14,0.746877
26-Dec-13,0.745348
26-Dec-13,0.745265
26-Dec-13,0.733078
26-Dec-13,0.747424
26-Dec-13,0.75879
26-Dec-13,0.747424
26-Dec-13,0.747424
26-Dec-13,0.745265
17-Nov-13,0.745265
01-Nov-13,0.745265
18-Aug-13,0.745265
15-Jun-13,0.745265
22-Mar-13,0.748394
13-Mar-13,0.751598
19-Aug-12,0.736274
06-May-12,0.942274
03-Apr-12,0.755326
03-Apr-12,0.747076
10-Dec-10,0.870062
05-Dec-10,0.745796
06-Sep-10,0.918218
06-Sep-10,0.745796
21-May-10,0.745796
21-May-10,0.748163
10-Apr-10,0.745796
10-Feb-10,0.745796
10-Feb-10,0.748008
02-Dec-09,0.745796
02-Dec-09,0.746198
21-May-09,0.746198
05-May-09,0.747953
05-May-09,0.747607
05-May-09,0.748125
29-Mar-09,0.790552
11-Nov-08,0.746871
18-Nov-07,0.747486
21-Sep-07,0.747881
06-Sep-07,0.747881
23-Jul-07,0.747007
27-Mar-07,0.747007
16-Jan-07,0.748086
21-Mar-06,0.748058
26-Feb-06,0.747827
16-Feb-06,0.747827
12-Jan-06,0.838549
10-Nov-05,0.748304
25-Oct-05,0.748304
06-Sep-05,0.747209
20-Jul-05,0.747209
18-May-05,0.747898
17-Apr-05,0.747351
13-Mar-05,0.747351
12-Mar-05,0.747351
15-Feb-05,0.747351
19-Jan-05,0.747351
15-Jan-05,0.748071
14-Jan-05,0.748158
14-Jan-05,0.748158
