date,close
21-Jul-16,0.747385
07-Aug-15,0.747385
21-Jul-14,0.747385
21-Jun-14,0.747385
05-Jun-14,0.751127
08-Apr-14,0.747385
17-Nov-13,0.747385
25-Jun-13,0.747385
30-Jul-12,0.761642
19-Dec-10,0.747385
19-Dec-10,0.747155
10-Dec-10,0.747385
10-Dec-10,0.747385
10-Dec-10,0.747458
16-Apr-10,0.749188
09-Dec-09,0.749188
13-Mar-09,0.749188
01-Mar-09,0.749367
17-Dec-08,0.749188
25-Nov-08,0.748744
22-Nov-08,0.748744
22-Nov-08,0.746641
22-Nov-08,0.748744
22-Nov-08,0.748744
22-Nov-08,0.74742
02-Aug-08,0.747676
26-Nov-07,0.748007
06-Sep-07,0.747676
17-Mar-06,0.747676
21-Jan-05,0.747676
21-Jan-05,0.746618
