date,close
22-Aug-17,0.785163
16-Aug-17,0.741522
16-Aug-17,0.746944
09-Aug-17,0.857129
09-Aug-17,0.795628
09-Aug-17,0.854325
08-Aug-17,0.617587
08-Aug-17,0.783376
03-Aug-17,0.863766
31-Jul-17,0.77742
30-Jul-17,0.485281
30-Jul-17,0.746595
19-Jul-17,0.635024
11-Jul-17,0.778664
11-Jul-17,0.742925
15-Jun-17,0.751541
01-Jun-17,0.700371
20-May-17,0.630791
20-May-17,0.741176
18-May-17,0.760331
18-May-17,0.456791
18-May-17,0.825068
13-May-17,0.770881
13-May-17,0.804497
28-Apr-17,0.777513
28-Apr-17,0.785593
28-Apr-17,0.834002
28-Apr-17,0.92358
27-Apr-17,0.747169
27-Apr-17,0.703368
27-Apr-17,0.869827
27-Apr-17,0.772534
27-Apr-17,0.75573
27-Apr-17,0.742859
31-Mar-17,0.748539
29-Mar-17,0.75235
29-Mar-17,0.762262
19-Mar-17,0.810259
16-Mar-17,0.762543
26-Feb-17,0.761923
26-Feb-17,0.736149
26-Feb-17,0.868724
22-Feb-17,0.686734
21-Feb-17,0.860546
14-Feb-17,0.833748
14-Feb-17,0.68534
10-Feb-17,0.780042
09-Feb-17,0.763786
08-Feb-17,0.751968
30-Jan-17,0.565268
27-Jan-17,0.673118
27-Jan-17,0.767568
27-Jan-17,0.889637
27-Jan-17,0.816573
27-Jan-17,0.474873
27-Jan-17,0.313383
27-Jan-17,0.786527
23-Jan-17,0.753808
23-Jan-17,0.6757
19-Jan-17,0.770385
12-Jan-17,0.439139
12-Jan-17,0.690291
12-Jan-17,0.74723
12-Jan-17,0.797498
07-Jan-17,0.918426
04-Jan-17,0.707996
04-Jan-17,0.773655
29-Dec-16,0.903169
29-Dec-16,0.835698
29-Dec-16,0.782459
29-Dec-16,0.407577
29-Dec-16,0.747194
27-Dec-16,0.805232
24-Dec-16,0.681469
19-Dec-16,0.419946
19-Dec-16,0.671245
18-Dec-16,0.656346
16-Dec-16,0.750072
14-Dec-16,0.679126
07-Dec-16,0.76414
06-Dec-16,0.735659
06-Dec-16,0.758072
06-Dec-16,0.835249
06-Dec-16,0.747239
06-Dec-16,0.690485
05-Dec-16,0.907252
05-Dec-16,0.748949
04-Dec-16,0.751073
04-Dec-16,0.460463
04-Dec-16,0.759189
27-Nov-16,0.762635
27-Nov-16,0.825985
04-Nov-16,0.759124
11-Oct-16,0.910489
03-Oct-16,0.731184
28-Sep-16,0.679394
23-Sep-16,0.752316
20-Sep-16,0.756344
16-Sep-16,0.720628
16-Sep-16,0.711533
12-Aug-16,0.815283
12-Aug-16,0.748252
12-Aug-16,0.756252
12-Aug-16,0.775386
03-Aug-16,0.741377
02-Aug-16,0.848801
30-Jul-16,0.727631
29-Jul-16,0.773937
19-Jul-16,0.844573
16-Jul-16,0.748586
04-Jul-16,0.843922
04-Jul-16,0.846661
14-Jun-16,0.95991
14-Jun-16,0.72746
24-May-16,0.780351
24-May-16,0.74741
24-May-16,0.746046
24-May-16,0.91069
20-May-16,0.747338
19-May-16,0.752492
19-May-16,0.767084
18-May-16,0.761741
06-May-16,0.779646
05-May-16,0.551178
04-May-16,0.694445
04-May-16,0.630714
28-Apr-16,0.790619
28-Apr-16,0.718756
17-Apr-16,0.747866
17-Apr-16,0.754627
09-Apr-16,0.727159
24-Mar-16,0.759377
23-Mar-16,0.755326
22-Mar-16,0.724907
08-Mar-16,0.384562
03-Mar-16,0.77272
26-Feb-16,0.748476
25-Feb-16,0.782938
25-Feb-16,0.475079
17-Feb-16,0.854834
01-Feb-16,0.781921
17-Jan-16,0.467057
17-Jan-16,0.494985
06-Nov-15,0.694365
06-Nov-15,0.751938
06-Nov-15,0.742087
06-Nov-15,0.485761
06-Nov-15,0.759701
06-Nov-15,0.710796
06-Nov-15,0.648758
28-Oct-15,0.744449
28-Oct-15,0.792277
20-Oct-15,0.811072
18-Oct-15,0.827885
11-Oct-15,0.747415
30-Sep-15,0.750289
29-Sep-15,0.764914
19-Sep-15,0.732691
18-Sep-15,0.804506
18-Sep-15,0.795476
20-Aug-15,0.756608
17-Jul-15,0.74977
17-Jul-15,0.767723
17-Jul-15,0.762155
09-Jul-15,0.307891
08-Jun-15,0.721089
29-May-15,0.806209
28-May-15,0.77246
26-May-15,0.854801
06-May-15,0.778523
19-Apr-15,0.734334
09-Apr-15,0.718502
09-Feb-15,0.862015
08-Feb-15,0.771294
29-Jan-15,0.780452
23-Jan-15,0.762929
23-Jan-15,0.751194
23-Jan-15,0.773139
23-Jan-15,0.746632
23-Jan-15,0.786907
14-Jan-15,0.737145
03-Jan-15,0.439276
23-Nov-14,0.897095
22-Nov-14,0.704532
22-Nov-14,0.446827
18-Nov-14,0.88792
18-Nov-14,0.906483
18-Nov-14,0.753096
11-Nov-14,0.758432
03-Nov-14,0.441832
17-Oct-14,0.747403
01-Oct-14,0.716818
06-Sep-14,0.576309
28-Aug-14,0.722073
28-Aug-14,0.815892
08-Aug-14,0.752912
08-Aug-14,0.788194
03-Aug-14,0.719891
19-Jul-14,0.855578
17-Jun-14,0.742158
17-Jun-14,0.779117
17-Jun-14,0.751554
16-Jun-14,0.733693
16-Jun-14,0.767504
16-Jun-14,0.913254
08-Jun-14,0.70699
08-Jun-14,0.751166
05-Jun-14,0.763741
05-Jun-14,0.759023
05-Jun-14,0.812188
27-May-14,0.95385
18-May-14,0.784789
16-May-14,0.853774
10-May-14,0.785057
07-May-14,0.763104
02-May-14,0.767808
20-Apr-14,0.756225
20-Apr-14,0.745708
18-Apr-14,0.654737
07-Apr-14,0.784903
17-Mar-14,0.748209
17-Mar-14,0.744266
16-Mar-14,0.865185
16-Mar-14,0.784716
16-Mar-14,0.496101
10-Mar-14,0.913294
10-Mar-14,0.770732
10-Mar-14,0.793383
10-Mar-14,0.747166
10-Mar-14,0.750101
09-Mar-14,0.910489
09-Mar-14,0.789848
09-Mar-14,0.891992
09-Mar-14,0.660986
09-Mar-14,0.764455
15-Feb-14,0.78799
15-Feb-14,0.747381
23-Jan-14,0.783849
23-Jan-14,0.920574
28-Dec-13,0.752812
28-Dec-13,0.755731
28-Dec-13,0.752063
28-Dec-13,0.75
27-Dec-13,0.412164
27-Dec-13,0.747003
27-Dec-13,0.841429
27-Dec-13,0.714024
27-Dec-13,0.679012
27-Dec-13,0.73693
27-Dec-13,0.748852
24-Dec-13,0.421524
10-Dec-13,0.882473
09-Dec-13,0.747274
09-Dec-13,0.774971
05-Dec-13,0.753271
26-Nov-13,0.805137
25-Nov-13,0.960848
24-Nov-13,0.758245
24-Nov-13,0.653949
24-Nov-13,0.518818
24-Nov-13,0.804774
17-Nov-13,0.751805
17-Nov-13,0.710256
16-Nov-13,0.759229
13-Nov-13,0.746111
11-Nov-13,0.821371
11-Nov-13,0.881907
10-Nov-13,0.80624
10-Nov-13,0.65153
08-Nov-13,0.81133
16-Oct-13,0.835051
04-Oct-13,0.626238
04-Oct-13,0.75997
05-Sep-13,0.911071
29-Aug-13,0.770903
29-Aug-13,0.887764
18-Aug-13,0.86944
04-Aug-13,0.731048
08-Jul-13,0.612481
03-Jul-13,0.574685
27-Jun-13,0.86298
21-Jun-13,0.76264
21-Jun-13,0.781913
13-Jun-13,0.735202
10-Jun-13,0.684711
08-Jun-13,0.628378
29-May-13,0.767874
23-May-13,0.75973
23-May-13,0.428171
06-May-13,0.786567
01-May-13,0.81373
29-Apr-13,0.768541
29-Apr-13,0.747009
29-Apr-13,0.750955
29-Apr-13,0.77507
29-Apr-13,0.870717
29-Apr-13,0.802861
07-Apr-13,0.804062
19-Mar-13,0.745321
19-Mar-13,0.761151
26-Feb-13,0.870928
19-Feb-13,0.698888
19-Feb-13,0.741107
06-Feb-13,0.869423
21-Jan-13,0.851697
13-Jan-13,0.744759
26-Dec-12,0.598435
17-Dec-12,0.813705
17-Dec-12,0.741096
17-Dec-12,0.797183
12-Dec-12,0.802916
07-Dec-12,0.759652
06-Dec-12,0.711324
18-Nov-12,0.626542
18-Nov-12,0.709117
18-Nov-12,0.775287
18-Nov-12,0.710977
08-Nov-12,0.92982
30-Oct-12,0.750733
13-Oct-12,0.74339
13-Oct-12,0.758707
13-Oct-12,0.763732
03-Oct-12,0.909267
03-Oct-12,0.717941
23-Sep-12,0.746619
15-Sep-12,0.816626
15-Sep-12,0.715642
30-Aug-12,0.770082
25-Aug-12,0.807845
11-Aug-12,0.750954
27-Jul-12,0.832761
27-Jul-12,0.755064
27-Jul-12,0.543888
27-Jul-12,0.782819
27-Jul-12,0.796323
24-Jul-12,0.809813
24-Jul-12,0.745429
20-Jul-12,0.757616
09-Jul-12,0.745875
06-Jul-12,0.735844
30-May-12,0.756811
12-May-12,0.748416
11-May-12,0.795418
02-May-12,0.745158
02-May-12,0.796901
29-Apr-12,0.712505
29-Apr-12,0.753215
29-Apr-12,0.747649
25-Apr-12,0.633396
14-Apr-12,0.758897
03-Apr-12,0.872504
30-Mar-12,0.717466
17-Mar-12,0.897386
16-Mar-12,0.755407
13-Mar-12,0.631433
13-Mar-12,0.850339
13-Mar-12,0.749915
13-Mar-12,0.889751
09-Mar-12,0.761534
09-Mar-12,0.564956
20-Feb-12,0.689479
18-Feb-12,0.754184
23-Jan-12,0.74757
23-Jan-12,0.866951
23-Jan-12,0.697987
19-Jan-12,0.747057
18-Jan-12,0.634828
18-Jan-12,0.474901
18-Jan-12,0.946188
17-Jan-12,0.779377
17-Jan-12,0.748545
16-Jan-12,0.746467
16-Jan-12,0.749573
16-Jan-12,0.808781
16-Jan-12,0.460837
16-Jan-12,0.715648
11-Jan-12,0.542015
10-Jan-12,0.765402
10-Jan-12,0.784056
10-Jan-12,0.776915
10-Jan-12,0.747923
29-Dec-11,0.734579
27-Dec-11,0.788699
09-Dec-11,0.746692
30-Nov-11,0.814493
26-Nov-11,0.769853
26-Nov-11,0.777791
01-Nov-11,0.77384
01-Nov-11,0.73826
25-Oct-11,0.755079
12-Oct-11,0.657942
12-Oct-11,0.751875
12-Oct-11,0.757639
12-Oct-11,0.790853
12-Oct-11,0.745412
12-Oct-11,0.850566
12-Oct-11,0.739624
12-Oct-11,0.690338
11-Oct-11,0.745571
11-Oct-11,0.729353
01-Sep-11,0.746689
01-Sep-11,0.742697
21-Jul-11,0.821689
14-Jun-11,0.771996
14-Jun-11,0.750826
14-Jun-11,0.769262
09-Jun-11,0.756872
09-Jun-11,0.877388
09-Jun-11,0.748768
09-Jun-11,0.75624
09-Jun-11,0.849092
09-Jun-11,0.787664
09-Jun-11,0.752046
09-Jun-11,0.749398
09-Jun-11,0.809897
27-May-11,0.631033
27-May-11,0.74828
27-May-11,0.797833
15-May-11,0.759176
15-May-11,0.755281
15-May-11,0.765643
14-May-11,0.787793
13-May-11,0.822582
13-May-11,0.756876
13-May-11,0.661591
13-May-11,0.754369
13-May-11,0.766478
13-May-11,0.747978
13-May-11,0.750154
06-May-11,0.73233
19-Apr-11,0.762337
19-Apr-11,0.740899
20-Mar-11,0.796509
20-Mar-11,0.87159
20-Mar-11,0.807304
20-Mar-11,0.748704
15-Mar-11,0.751735
15-Mar-11,0.752595
15-Mar-11,0.782242
15-Mar-11,0.752956
14-Mar-11,0.782905
