date,close
12-Aug-17,0.670964
30-Jul-17,0.74712
23-Jul-17,0.823109
22-Jul-17,0.762649
20-Jul-17,0.794489
20-Jul-17,0.75111
13-Jul-17,0.782454
13-Jul-17,0.761896
25-Jun-17,0.746932
25-Jun-17,0.74757
24-Jun-17,0.888364
24-Jun-17,0.746824
24-Jun-17,0.748038
24-Jun-17,0.751727
24-Jun-17,0.756036
20-Jun-17,0.758992
20-Jun-17,0.748463
17-Jun-17,0.828592
17-Jun-17,0.703153
16-Jun-17,0.806201
14-Jun-17,0.846228
10-Jun-17,0.594981
31-May-17,0.665776
18-May-17,0.49361
18-May-17,0.753418
10-May-17,0.819766
07-May-17,0.746964
07-May-17,0.74792
06-May-17,0.772048
05-May-17,0.822592
27-Apr-17,0.75034
23-Apr-17,0.755163
23-Apr-17,0.796183
21-Apr-17,0.763521
20-Apr-17,0.748746
20-Apr-17,0.812449
20-Apr-17,0.750621
20-Apr-17,0.751914
20-Apr-17,0.886205
18-Apr-17,0.750877
18-Apr-17,0.757586
17-Apr-17,0.748134
17-Apr-17,0.781474
16-Apr-17,0.748244
11-Apr-17,0.661248
11-Apr-17,0.743009
06-Apr-17,0.751382
06-Apr-17,0.748525
01-Apr-17,0.748629
31-Mar-17,0.748684
28-Mar-17,0.746805
27-Mar-17,0.751369
23-Mar-17,0.767474
23-Mar-17,0.737359
22-Mar-17,0.832736
18-Mar-17,0.730942
16-Mar-17,0.727266
16-Mar-17,0.684037
16-Mar-17,0.647535
16-Mar-17,0.758907
14-Mar-17,0.864644
07-Mar-17,0.749202
07-Mar-17,0.748032
05-Mar-17,0.749464
05-Mar-17,0.747398
05-Mar-17,0.789066
05-Mar-17,0.764656
05-Mar-17,0.611917
05-Mar-17,0.808686
05-Mar-17,0.75036
02-Mar-17,0.758003
02-Mar-17,0.827269
28-Feb-17,0.749988
26-Feb-17,0.774749
26-Feb-17,0.680358
26-Feb-17,0.611705
26-Feb-17,0.764467
26-Feb-17,0.828671
26-Feb-17,0.667153
18-Feb-17,0.857472
18-Feb-17,0.751631
18-Feb-17,0.771884
14-Feb-17,0.747487
14-Feb-17,0.608875
07-Feb-17,0.74711
07-Feb-17,0.842085
05-Feb-17,0.863397
05-Feb-17,0.766064
05-Feb-17,0.620534
03-Feb-17,0.749208
02-Feb-17,0.748312
01-Feb-17,0.750525
22-Jan-17,0.748278
18-Jan-17,0.576011
26-Dec-16,0.751397
25-Dec-16,0.743994
25-Dec-16,0.78017
24-Dec-16,0.748928
19-Dec-16,0.749482
14-Dec-16,0.747593
04-Dec-16,0.752811
19-Oct-16,0.747593
17-Oct-16,0.743996
17-Oct-16,0.692701
27-Sep-16,0.744784
03-Sep-16,0.732521
25-Aug-16,0.748204
27-Jul-16,0.75433
26-Jul-16,0.756947
23-Jul-16,0.82708
22-Jul-16,0.754025
20-Jul-16,0.776246
20-Jul-16,0.74973
20-Jul-16,0.754546
